id,user,lat,long,tags,title,date_taken_minute,date_taken_hour,date_taken_day,date_taken_month,date_taken_year,date_upload_minute,date_upload_hour,date_upload_day,date_upload_month,date_upload_year,,,
4228226514,40936370@N00,45.837448,4.826248,"portrait,sculpture,snow,streetart,france,art,mystery,museum,architecture,night,painting,ruins,rawart,outsiderart,chaos,symbol,contemporaryart,secret,911,apocalypse,taz,peinture,container,freemasonry,anarchy,neige,artbrut,nuit,ddc,sanctuary,worldwar,bombing,mystic,cyberpunk,landart,devastation,alchemy,destroy,modernsculpture,prophecy,999,vanitas,endoftheworld,sanctuaire,postapocalyptic,dadaisme,artprice,salamanderspirit,organmuseum,saintromainaumontdor,demeureduchaos,thierryehrmann,alchimie,artsingulier,ephemeralart,prophétie,abodeofchaos,facteurcheval,palaisideal,kurtehrmann,artéphémère,postapocalyptique,maisondartiste,artistshouses,sculpturemoderne,francmaconnerie,ehrmannscrew,groupeserveur,lespritdelasalamandre,crashculture,servergroup",Ether by Ehrmann's Crew K IMGP0526 (glissé(e)s),46,10,21,1,2007,31,12,30,12,2009,,,
4228226480,40936370@N00,45.837448,4.826248,"portrait,sculpture,snow,streetart,france,art,mystery,museum,architecture,night,painting,ruins,rawart,outsiderart,chaos,symbol,contemporaryart,secret,911,apocalypse,taz,peinture,container,freemasonry,anarchy,neige,artbrut,nuit,ddc,sanctuary,worldwar,bombing,mystic,cyberpunk,landart,devastation,alchemy,destroy,modernsculpture,prophecy,999,vanitas,endoftheworld,sanctuaire,postapocalyptic,dadaisme,artprice,salamanderspirit,organmuseum,saintromainaumontdor,demeureduchaos,thierryehrmann,alchimie,artsingulier,ephemeralart,prophétie,abodeofchaos,facteurcheval,palaisideal,kurtehrmann,artéphémère,postapocalyptique,maisondartiste,artistshouses,sculpturemoderne,francmaconnerie,ehrmannscrew,groupeserveur,lespritdelasalamandre,crashculture,servergroup",Ether by Ehrmann's Crew K IMGP0553 (glissé(e)s),58,10,21,1,2007,31,12,30,12,2009,,,
4227456581,40936370@N00,45.837448,4.826248,"portrait,sculpture,snow,streetart,france,art,mystery,museum,architecture,night,painting,ruins,rawart,outsiderart,chaos,symbol,contemporaryart,secret,911,apocalypse,taz,peinture,container,freemasonry,anarchy,neige,artbrut,nuit,ddc,sanctuary,worldwar,bombing,mystic,cyberpunk,landart,devastation,alchemy,destroy,modernsculpture,prophecy,999,vanitas,endoftheworld,sanctuaire,postapocalyptic,dadaisme,artprice,salamanderspirit,organmuseum,saintromainaumontdor,demeureduchaos,thierryehrmann,alchimie,artsingulier,ephemeralart,prophétie,abodeofchaos,facteurcheval,palaisideal,kurtehrmann,artéphémère,postapocalyptique,maisondartiste,artistshouses,sculpturemoderne,francmaconnerie,ehrmannscrew,groupeserveur,lespritdelasalamandre,crashculture,servergroup",Ether by Ehrmann's Crew K IMGP0606 (glissé(e)s),17,11,21,1,2007,31,12,30,12,2009,,,
4227456533,40936370@N00,45.837448,4.826248,"portrait,sculpture,snow,streetart,france,art,mystery,museum,architecture,night,painting,ruins,rawart,outsiderart,chaos,symbol,contemporaryart,secret,911,apocalypse,taz,peinture,container,freemasonry,anarchy,neige,artbrut,nuit,ddc,sanctuary,worldwar,bombing,mystic,cyberpunk,landart,devastation,alchemy,destroy,modernsculpture,prophecy,999,vanitas,endoftheworld,sanctuaire,postapocalyptic,dadaisme,artprice,salamanderspirit,organmuseum,saintromainaumontdor,demeureduchaos,thierryehrmann,alchimie,artsingulier,ephemeralart,prophétie,abodeofchaos,facteurcheval,palaisideal,kurtehrmann,artéphémère,postapocalyptique,maisondartiste,artistshouses,sculpturemoderne,francmaconnerie,ehrmannscrew,groupeserveur,lespritdelasalamandre,crashculture,servergroup",Ether by Ehrmann's Crew K IMGP0623 (glissé(e)s),4,2,22,1,2007,31,12,30,12,2009,,,
4228226368,40936370@N00,45.837448,4.826248,"portrait,sculpture,snow,streetart,france,art,mystery,museum,architecture,night,painting,ruins,rawart,outsiderart,chaos,symbol,contemporaryart,secret,911,apocalypse,taz,peinture,container,freemasonry,anarchy,neige,artbrut,nuit,ddc,sanctuary,worldwar,bombing,mystic,cyberpunk,landart,devastation,alchemy,destroy,modernsculpture,prophecy,999,vanitas,endoftheworld,sanctuaire,postapocalyptic,dadaisme,artprice,salamanderspirit,organmuseum,saintromainaumontdor,demeureduchaos,thierryehrmann,alchimie,artsingulier,ephemeralart,prophétie,abodeofchaos,facteurcheval,palaisideal,kurtehrmann,artéphémère,postapocalyptique,maisondartiste,artistshouses,sculpturemoderne,francmaconnerie,ehrmannscrew,groupeserveur,lespritdelasalamandre,crashculture,servergroup",Ether by Ehrmann's Crew K IMGP0624 (glissé(e)s),4,2,22,1,2007,31,12,30,12,2009,,,
4227456459,40936370@N00,45.837448,4.826248,"portrait,sculpture,snow,streetart,france,art,mystery,museum,architecture,night,painting,ruins,rawart,outsiderart,chaos,symbol,contemporaryart,secret,911,apocalypse,taz,peinture,container,freemasonry,anarchy,neige,artbrut,nuit,ddc,sanctuary,worldwar,bombing,mystic,cyberpunk,landart,devastation,alchemy,destroy,modernsculpture,prophecy,999,vanitas,endoftheworld,sanctuaire,postapocalyptic,dadaisme,artprice,salamanderspirit,organmuseum,saintromainaumontdor,demeureduchaos,thierryehrmann,alchimie,artsingulier,ephemeralart,prophétie,abodeofchaos,facteurcheval,palaisideal,kurtehrmann,artéphémère,postapocalyptique,maisondartiste,artistshouses,sculpturemoderne,francmaconnerie,ehrmannscrew,groupeserveur,lespritdelasalamandre,crashculture,servergroup",Ether by Ehrmann's Crew K IMGP0633 (glissé(e)s),6,2,22,1,2007,31,12,30,12,2009,,,
4227456421,40936370@N00,45.837448,4.826248,"portrait,sculpture,snow,streetart,france,art,mystery,museum,architecture,night,painting,ruins,rawart,outsiderart,chaos,symbol,contemporaryart,secret,911,apocalypse,taz,peinture,container,freemasonry,anarchy,neige,artbrut,nuit,ddc,sanctuary,worldwar,bombing,mystic,cyberpunk,landart,devastation,alchemy,destroy,modernsculpture,prophecy,999,vanitas,endoftheworld,sanctuaire,postapocalyptic,dadaisme,artprice,salamanderspirit,organmuseum,saintromainaumontdor,demeureduchaos,thierryehrmann,alchimie,artsingulier,ephemeralart,prophétie,abodeofchaos,facteurcheval,palaisideal,kurtehrmann,artéphémère,postapocalyptique,maisondartiste,artistshouses,sculpturemoderne,francmaconnerie,ehrmannscrew,groupeserveur,lespritdelasalamandre,crashculture,servergroup",Ether by Ehrmann's Crew K IMGP0635 (glissé(e)s),7,2,22,1,2007,31,12,30,12,2009,,,
4228226234,40936370@N00,45.837448,4.826248,"portrait,sculpture,snow,streetart,france,art,mystery,museum,architecture,night,painting,ruins,rawart,outsiderart,chaos,symbol,contemporaryart,secret,911,apocalypse,taz,peinture,container,freemasonry,anarchy,neige,artbrut,nuit,ddc,sanctuary,worldwar,bombing,mystic,cyberpunk,landart,devastation,alchemy,destroy,modernsculpture,prophecy,999,vanitas,endoftheworld,sanctuaire,postapocalyptic,dadaisme,artprice,salamanderspirit,organmuseum,saintromainaumontdor,demeureduchaos,thierryehrmann,alchimie,artsingulier,ephemeralart,prophétie,abodeofchaos,facteurcheval,palaisideal,kurtehrmann,artéphémère,postapocalyptique,maisondartiste,artistshouses,sculpturemoderne,francmaconnerie,ehrmannscrew,groupeserveur,lespritdelasalamandre,crashculture,servergroup",Ether by Ehrmann's Crew K IMGP0636 (glissé(e)s),7,2,22,1,2007,31,12,30,12,2009,,,
4227456337,40936370@N00,45.837448,4.826248,"portrait,sculpture,snow,streetart,france,art,mystery,museum,architecture,night,painting,ruins,rawart,outsiderart,chaos,symbol,contemporaryart,secret,911,apocalypse,taz,peinture,container,freemasonry,anarchy,neige,artbrut,nuit,ddc,sanctuary,worldwar,bombing,mystic,cyberpunk,landart,devastation,alchemy,destroy,modernsculpture,prophecy,999,vanitas,endoftheworld,sanctuaire,postapocalyptic,dadaisme,artprice,salamanderspirit,organmuseum,saintromainaumontdor,demeureduchaos,thierryehrmann,alchimie,artsingulier,ephemeralart,prophétie,abodeofchaos,facteurcheval,palaisideal,kurtehrmann,artéphémère,postapocalyptique,maisondartiste,artistshouses,sculpturemoderne,francmaconnerie,ehrmannscrew,groupeserveur,lespritdelasalamandre,crashculture,servergroup",Ether by Ehrmann's Crew K IMGP0637 (glissé(e)s),50,4,22,1,2007,31,12,30,12,2009,,,
4228226164,40936370@N00,45.837448,4.826248,"portrait,sculpture,snow,streetart,france,art,mystery,museum,architecture,night,painting,ruins,rawart,outsiderart,chaos,symbol,contemporaryart,secret,911,apocalypse,taz,peinture,container,freemasonry,anarchy,neige,artbrut,nuit,ddc,sanctuary,worldwar,bombing,mystic,cyberpunk,landart,devastation,alchemy,destroy,modernsculpture,prophecy,999,vanitas,endoftheworld,sanctuaire,postapocalyptic,dadaisme,artprice,salamanderspirit,organmuseum,saintromainaumontdor,demeureduchaos,thierryehrmann,alchimie,artsingulier,ephemeralart,prophétie,abodeofchaos,facteurcheval,palaisideal,kurtehrmann,artéphémère,postapocalyptique,maisondartiste,artistshouses,sculpturemoderne,francmaconnerie,ehrmannscrew,groupeserveur,lespritdelasalamandre,crashculture,servergroup",Ether by Ehrmann's Crew K IMGP0664 (glissé(e)s),54,15,23,1,2007,31,12,30,12,2009,,,
4228226118,40936370@N00,45.837448,4.826248,"portrait,sculpture,snow,streetart,france,art,mystery,museum,architecture,night,painting,ruins,rawart,outsiderart,chaos,symbol,contemporaryart,secret,911,apocalypse,taz,peinture,container,freemasonry,anarchy,neige,artbrut,nuit,ddc,sanctuary,worldwar,bombing,mystic,cyberpunk,landart,devastation,alchemy,destroy,modernsculpture,prophecy,999,vanitas,endoftheworld,sanctuaire,postapocalyptic,dadaisme,artprice,salamanderspirit,organmuseum,saintromainaumontdor,demeureduchaos,thierryehrmann,alchimie,artsingulier,ephemeralart,prophétie,abodeofchaos,facteurcheval,palaisideal,kurtehrmann,artéphémère,postapocalyptique,maisondartiste,artistshouses,sculpturemoderne,francmaconnerie,ehrmannscrew,groupeserveur,lespritdelasalamandre,crashculture,servergroup",Ether by Ehrmann's Crew K IMGP0671 (glissé(e)s),55,15,23,1,2007,31,12,30,12,2009,,,
4228164166,74448427@N00,45.772933,4.856407,"xmas,snow,france,lyon,card,1900,pto",LYON 1910 - 2010,46,10,30,12,2009,46,11,30,12,2009,,,
4228039344,97211956@N00,45.761447,4.830227,"trumpet,dailypicture",Trumpet's point of view,9,12,8,11,2009,8,10,30,12,2009,,,
4227221405,9259848@N08,45.768226,4.836666,"blue,light,night,fance,illumination,panasonic,bleu,nuit,staires,lx3,8écembre",Fête des lumières - Lyon,48,23,6,12,2009,30,9,30,12,2009,,,
4227899046,24380554@N05,45.760498,4.826624,"france,lyon,lione",bouchon,38,18,13,12,2009,27,8,30,12,2009,,,
4227894794,24380554@N05,45.761402,4.827084,"france,lyon,lione",vieux lion,44,18,13,12,2009,24,8,30,12,2009,,,
4227892698,24380554@N05,45.777303,4.853575,"france,lyon,lione",parc de la tete d'or,27,13,13,12,2009,23,8,30,12,2009,,,
4227890558,24380554@N05,45.776218,4.853532,"france,lyon,lione",parc de la tete d'or,20,13,13,12,2009,21,8,30,12,2009,,,
4227887062,24380554@N05,45.761552,4.856621,"france,lyon,lione",part dieu,53,10,12,12,2009,19,8,30,12,2009,,,
4227885166,24380554@N05,45.762570,4.821816,"france,lyon,lione",fauvriere,44,11,11,12,2009,18,8,30,12,2009,,,
4227883464,24380554@N05,45.758477,4.831452,"france,lyon,lione",la grande ruota,24,19,10,12,2009,17,8,30,12,2009,,,
4226039307,31654698@N03,45.760036,4.826350,"france,night,lyon,nuit,basilique,fourvière,funiculaire",Funiculaire - Fourvière,5,14,29,12,2009,53,23,29,12,2009,,,
4226806480,31654698@N03,45.760036,4.826350,"france,night,lyon,nuit,basilique,fourvière,funiculaire",Alarme,4,14,29,12,2009,52,23,29,12,2009,,,
4226035583,31654698@N03,45.760036,4.826350,"france,night,lyon,nuit,basilique,fourvière,funiculaire",-,59,13,29,12,2009,51,23,29,12,2009,,,
4226802884,31654698@N03,45.762671,4.822917,"france,night,lyon,nuit,basilique,fourvière,funiculaire",-,54,13,29,12,2009,50,23,29,12,2009,,,
4226801522,31654698@N03,45.762731,4.822960,"france,night,lyon,nuit,basilique,fourvière,funiculaire",Stolen,50,13,29,12,2009,50,23,29,12,2009,,,
4226029311,31654698@N03,45.762731,4.822960,"portrait,france,night,lyon,nuit,basilique,fourvière,funiculaire",-,34,13,29,12,2009,48,23,29,12,2009,,,
4228226826,40936370@N00,45.837448,4.826248,"portrait,sculpture,snow,streetart,france,art,mystery,museum,architecture,night,painting,ruins,rawart,outsiderart,chaos,symbol,contemporaryart,secret,911,apocalypse,taz,peinture,container,freemasonry,anarchy,neige,artbrut,nuit,ddc,sanctuary,worldwar,bombing,mystic,cyberpunk,landart,devastation,alchemy,destroy,modernsculpture,prophecy,999,vanitas,endoftheworld,sanctuaire,postapocalyptic,dadaisme,artprice,salamanderspirit,organmuseum,saintromainaumontdor,demeureduchaos,thierryehrmann,alchimie,artsingulier,ephemeralart,prophétie,abodeofchaos,facteurcheval,palaisideal,kurtehrmann,artéphémère,postapocalyptique,maisondartiste,artistshouses,sculpturemoderne,francmaconnerie,ehrmannscrew,groupeserveur,lespritdelasalamandre,crashculture,servergroup",Ether by Ehrmann's Crew K IMGP0385 (glissé(e)s),52,9,21,1,2007,32,12,30,12,2009,,,
4226793880,31654698@N03,45.762731,4.822960,"france,night,lyon,nuit,basilique,fourvière,funiculaire",-,28,13,29,12,2009,46,23,29,12,2009,,,
4226791396,31654698@N03,45.762731,4.822960,"france,night,lyon,nuit,basilique,fourvière,funiculaire",-,18,13,29,12,2009,45,23,29,12,2009,,,
4226789434,31654698@N03,45.762731,4.822960,"france,night,lyon,nuit,basilique,fourvière,funiculaire",-,14,13,29,12,2009,44,23,29,12,2009,,,
4226019517,31654698@N03,45.762731,4.822960,"france,night,lyon,nuit,basilique,fourvière,funiculaire",-,9,13,29,12,2009,44,23,29,12,2009,,,
4225749135,9259848@N08,45.774146,4.825723,"lyon,illumination,enfants,croixrousse,8décembre,lightfestival,panansonic,lx3,lecarréfrançais,placetabareau","Fête des Lumières, la Croix Rousse - Lyon",56,19,5,12,2009,54,21,29,12,2009,,,
4225685635,46001722@N02,45.756887,4.848918,,,56,13,10,10,2007,27,21,29,12,2009,,,
4226453504,46001722@N02,45.756864,4.848725,,P1060069,22,7,7,10,2007,27,21,29,12,2009,,,
4226187074,40936370@N00,45.837448,4.826248,"portrait,sculpture,snow,streetart,france,art,mystery,museum,architecture,night,painting,ruins,rawart,outsiderart,chaos,symbol,contemporaryart,secret,911,apocalypse,taz,peinture,container,freemasonry,anarchy,neige,artbrut,nuit,ddc,sanctuary,worldwar,bombing,mystic,cyberpunk,landart,devastation,alchemy,destroy,modernsculpture,prophecy,999,vanitas,endoftheworld,sanctuaire,postapocalyptic,dadaisme,artprice,salamanderspirit,organmuseum,saintromainaumontdor,demeureduchaos,thierryehrmann,alchimie,artsingulier,ephemeralart,prophétie,abodeofchaos,facteurcheval,palaisideal,kurtehrmann,artéphémère,postapocalyptique,maisondartiste,artistshouses,sculpturemoderne,francmaconnerie,ehrmannscrew,groupeserveur,lespritdelasalamandre,crashculture,servergroup",Ether by Ehrmann's Crew K _DDC0012,5,5,21,12,2009,39,19,29,12,2009,,,
4226187030,40936370@N00,45.837448,4.826248,"portrait,sculpture,snow,streetart,france,art,mystery,museum,architecture,night,painting,ruins,rawart,outsiderart,chaos,symbol,contemporaryart,secret,911,apocalypse,taz,peinture,container,freemasonry,anarchy,neige,artbrut,nuit,ddc,sanctuary,worldwar,bombing,mystic,cyberpunk,landart,devastation,alchemy,destroy,modernsculpture,prophecy,999,vanitas,endoftheworld,sanctuaire,postapocalyptic,dadaisme,artprice,salamanderspirit,organmuseum,saintromainaumontdor,demeureduchaos,thierryehrmann,alchimie,artsingulier,ephemeralart,prophétie,abodeofchaos,facteurcheval,palaisideal,kurtehrmann,artéphémère,postapocalyptique,maisondartiste,artistshouses,sculpturemoderne,francmaconnerie,ehrmannscrew,groupeserveur,lespritdelasalamandre,crashculture,servergroup",Ether by Ehrmann's Crew K _DDC0031,9,5,21,12,2009,39,19,29,12,2009,,,
4225419231,40936370@N00,45.837448,4.826248,"portrait,sculpture,snow,streetart,france,art,mystery,museum,architecture,night,painting,ruins,rawart,outsiderart,chaos,symbol,contemporaryart,secret,911,apocalypse,taz,peinture,container,freemasonry,anarchy,neige,artbrut,nuit,ddc,sanctuary,worldwar,bombing,mystic,cyberpunk,landart,devastation,alchemy,destroy,modernsculpture,prophecy,999,vanitas,endoftheworld,sanctuaire,postapocalyptic,dadaisme,artprice,salamanderspirit,organmuseum,saintromainaumontdor,demeureduchaos,thierryehrmann,alchimie,artsingulier,ephemeralart,prophétie,abodeofchaos,facteurcheval,palaisideal,kurtehrmann,artéphémère,postapocalyptique,maisondartiste,artistshouses,sculpturemoderne,francmaconnerie,ehrmannscrew,groupeserveur,lespritdelasalamandre,crashculture,servergroup",Ether by Ehrmann's Crew K _DDC0047,14,5,21,12,2009,39,19,29,12,2009,,,
4226186874,40936370@N00,45.837448,4.826248,"portrait,sculpture,snow,streetart,france,art,mystery,museum,architecture,night,painting,ruins,rawart,outsiderart,chaos,symbol,contemporaryart,secret,911,apocalypse,taz,peinture,container,freemasonry,anarchy,neige,artbrut,nuit,ddc,sanctuary,worldwar,bombing,mystic,cyberpunk,landart,devastation,alchemy,destroy,modernsculpture,prophecy,999,vanitas,endoftheworld,sanctuaire,postapocalyptic,dadaisme,artprice,salamanderspirit,organmuseum,saintromainaumontdor,demeureduchaos,thierryehrmann,alchimie,artsingulier,ephemeralart,prophétie,abodeofchaos,facteurcheval,palaisideal,kurtehrmann,artéphémère,postapocalyptique,maisondartiste,artistshouses,sculpturemoderne,francmaconnerie,ehrmannscrew,groupeserveur,lespritdelasalamandre,crashculture,servergroup",Ether by Ehrmann's Crew K _DDC0073,18,5,21,12,2009,39,19,29,12,2009,,,
4226186808,40936370@N00,45.837448,4.826248,"portrait,sculpture,snow,streetart,france,art,mystery,museum,architecture,night,painting,ruins,rawart,outsiderart,chaos,symbol,contemporaryart,secret,911,apocalypse,taz,peinture,container,freemasonry,anarchy,neige,artbrut,nuit,ddc,sanctuary,worldwar,bombing,mystic,cyberpunk,landart,devastation,alchemy,destroy,modernsculpture,prophecy,999,vanitas,endoftheworld,sanctuaire,postapocalyptic,dadaisme,artprice,salamanderspirit,organmuseum,saintromainaumontdor,demeureduchaos,thierryehrmann,alchimie,artsingulier,ephemeralart,prophétie,abodeofchaos,facteurcheval,palaisideal,kurtehrmann,artéphémère,postapocalyptique,maisondartiste,artistshouses,sculpturemoderne,francmaconnerie,ehrmannscrew,groupeserveur,lespritdelasalamandre,crashculture,servergroup",Ether by Ehrmann's Crew K _DDC0081,20,5,21,12,2009,39,19,29,12,2009,,,
4226186752,40936370@N00,45.837448,4.826248,"portrait,sculpture,snow,streetart,france,art,mystery,museum,architecture,night,painting,ruins,rawart,outsiderart,chaos,symbol,contemporaryart,secret,911,apocalypse,taz,peinture,container,freemasonry,anarchy,neige,artbrut,nuit,ddc,sanctuary,worldwar,bombing,mystic,cyberpunk,landart,devastation,alchemy,destroy,modernsculpture,prophecy,999,vanitas,endoftheworld,sanctuaire,postapocalyptic,dadaisme,artprice,salamanderspirit,organmuseum,saintromainaumontdor,demeureduchaos,thierryehrmann,alchimie,artsingulier,ephemeralart,prophétie,abodeofchaos,facteurcheval,palaisideal,kurtehrmann,artéphémère,postapocalyptique,maisondartiste,artistshouses,sculpturemoderne,francmaconnerie,ehrmannscrew,groupeserveur,lespritdelasalamandre,crashculture,servergroup",Ether by Ehrmann's Crew K _DDC0099,23,5,21,12,2009,39,19,29,12,2009,,,
4226186654,40936370@N00,45.837448,4.826248,"portrait,sculpture,snow,streetart,france,art,mystery,museum,architecture,night,painting,ruins,rawart,outsiderart,chaos,symbol,contemporaryart,secret,911,apocalypse,taz,peinture,container,freemasonry,anarchy,neige,artbrut,nuit,ddc,sanctuary,worldwar,bombing,mystic,cyberpunk,landart,devastation,alchemy,destroy,modernsculpture,prophecy,999,vanitas,endoftheworld,sanctuaire,postapocalyptic,dadaisme,artprice,salamanderspirit,organmuseum,saintromainaumontdor,demeureduchaos,thierryehrmann,alchimie,artsingulier,ephemeralart,prophétie,abodeofchaos,facteurcheval,palaisideal,kurtehrmann,artéphémère,postapocalyptique,maisondartiste,artistshouses,sculpturemoderne,francmaconnerie,ehrmannscrew,groupeserveur,lespritdelasalamandre,crashculture,servergroup",Ether by Ehrmann's Crew K _DDC0109,25,5,21,12,2009,39,19,29,12,2009,,,
4225418857,40936370@N00,45.837448,4.826248,"portrait,sculpture,snow,streetart,france,art,mystery,museum,architecture,night,painting,ruins,rawart,outsiderart,chaos,symbol,contemporaryart,secret,911,apocalypse,taz,peinture,container,freemasonry,anarchy,neige,artbrut,nuit,ddc,sanctuary,worldwar,bombing,mystic,cyberpunk,landart,devastation,alchemy,destroy,modernsculpture,prophecy,999,vanitas,endoftheworld,sanctuaire,postapocalyptic,dadaisme,artprice,salamanderspirit,organmuseum,saintromainaumontdor,demeureduchaos,thierryehrmann,alchimie,artsingulier,ephemeralart,prophétie,abodeofchaos,facteurcheval,palaisideal,kurtehrmann,artéphémère,postapocalyptique,maisondartiste,artistshouses,sculpturemoderne,francmaconnerie,ehrmannscrew,groupeserveur,lespritdelasalamandre,crashculture,servergroup",Ether by Ehrmann's Crew K _DDC0126,28,5,21,12,2009,38,19,29,12,2009,,,
4225418777,40936370@N00,45.837448,4.826248,"portrait,sculpture,snow,streetart,france,art,mystery,museum,architecture,night,painting,ruins,rawart,outsiderart,chaos,symbol,contemporaryart,secret,911,apocalypse,taz,peinture,container,freemasonry,anarchy,neige,artbrut,nuit,ddc,sanctuary,worldwar,bombing,mystic,cyberpunk,landart,devastation,alchemy,destroy,modernsculpture,prophecy,999,vanitas,endoftheworld,sanctuaire,postapocalyptic,dadaisme,artprice,salamanderspirit,organmuseum,saintromainaumontdor,demeureduchaos,thierryehrmann,alchimie,artsingulier,ephemeralart,prophétie,abodeofchaos,facteurcheval,palaisideal,kurtehrmann,artéphémère,postapocalyptique,maisondartiste,artistshouses,sculpturemoderne,francmaconnerie,ehrmannscrew,groupeserveur,lespritdelasalamandre,crashculture,servergroup",Ether by Ehrmann's Crew K _DDC0141,30,5,21,12,2009,38,19,29,12,2009,,,
4225418685,40936370@N00,45.837448,4.826248,"portrait,sculpture,snow,streetart,france,art,mystery,museum,architecture,night,painting,ruins,rawart,outsiderart,chaos,symbol,contemporaryart,secret,911,apocalypse,taz,peinture,container,freemasonry,anarchy,neige,artbrut,nuit,ddc,sanctuary,worldwar,bombing,mystic,cyberpunk,landart,devastation,alchemy,destroy,modernsculpture,prophecy,999,vanitas,endoftheworld,sanctuaire,postapocalyptic,dadaisme,artprice,salamanderspirit,organmuseum,saintromainaumontdor,demeureduchaos,thierryehrmann,alchimie,artsingulier,ephemeralart,prophétie,abodeofchaos,facteurcheval,palaisideal,kurtehrmann,artéphémère,postapocalyptique,maisondartiste,artistshouses,sculpturemoderne,francmaconnerie,ehrmannscrew,groupeserveur,lespritdelasalamandre,crashculture,servergroup",Ether by Ehrmann's Crew K _DDC0158,34,5,21,12,2009,38,19,29,12,2009,,,
4226186392,40936370@N00,45.837448,4.826248,"portrait,sculpture,snow,streetart,france,art,mystery,museum,architecture,night,painting,ruins,rawart,outsiderart,chaos,symbol,contemporaryart,secret,911,apocalypse,taz,peinture,container,freemasonry,anarchy,neige,artbrut,nuit,ddc,sanctuary,worldwar,bombing,mystic,cyberpunk,landart,devastation,alchemy,destroy,modernsculpture,prophecy,999,vanitas,endoftheworld,sanctuaire,postapocalyptic,dadaisme,artprice,salamanderspirit,organmuseum,saintromainaumontdor,demeureduchaos,thierryehrmann,alchimie,artsingulier,ephemeralart,prophétie,abodeofchaos,facteurcheval,palaisideal,kurtehrmann,artéphémère,postapocalyptique,maisondartiste,artistshouses,sculpturemoderne,francmaconnerie,ehrmannscrew,groupeserveur,lespritdelasalamandre,crashculture,servergroup",Ether by Ehrmann's Crew K _DDC0165,36,5,21,12,2009,38,19,29,12,2009,,,
4226186310,40936370@N00,45.837448,4.826248,"portrait,sculpture,snow,streetart,france,art,mystery,museum,architecture,night,painting,ruins,rawart,outsiderart,chaos,symbol,contemporaryart,secret,911,apocalypse,taz,peinture,container,freemasonry,anarchy,neige,artbrut,nuit,ddc,sanctuary,worldwar,bombing,mystic,cyberpunk,landart,devastation,alchemy,destroy,modernsculpture,prophecy,999,vanitas,endoftheworld,sanctuaire,postapocalyptic,dadaisme,artprice,salamanderspirit,organmuseum,saintromainaumontdor,demeureduchaos,thierryehrmann,alchimie,artsingulier,ephemeralart,prophétie,abodeofchaos,facteurcheval,palaisideal,kurtehrmann,artéphémère,postapocalyptique,maisondartiste,artistshouses,sculpturemoderne,francmaconnerie,ehrmannscrew,groupeserveur,lespritdelasalamandre,crashculture,servergroup",Ether by Ehrmann's Crew K _DDC0183,38,5,21,12,2009,38,19,29,12,2009,,,
4226186242,40936370@N00,45.837448,4.826248,"portrait,sculpture,snow,streetart,france,art,mystery,museum,architecture,night,painting,ruins,rawart,outsiderart,chaos,symbol,contemporaryart,secret,911,apocalypse,taz,peinture,container,freemasonry,anarchy,neige,artbrut,nuit,ddc,sanctuary,worldwar,bombing,mystic,cyberpunk,landart,devastation,alchemy,destroy,modernsculpture,prophecy,999,vanitas,endoftheworld,sanctuaire,postapocalyptic,dadaisme,artprice,salamanderspirit,organmuseum,saintromainaumontdor,demeureduchaos,thierryehrmann,alchimie,artsingulier,ephemeralart,prophétie,abodeofchaos,facteurcheval,palaisideal,kurtehrmann,artéphémère,postapocalyptique,maisondartiste,artistshouses,sculpturemoderne,francmaconnerie,ehrmannscrew,groupeserveur,lespritdelasalamandre,crashculture,servergroup",Ether by Ehrmann's Crew K _DDC0193,39,5,21,12,2009,38,19,29,12,2009,,,
4225418405,40936370@N00,45.837448,4.826248,"portrait,sculpture,snow,streetart,france,art,mystery,museum,architecture,night,painting,ruins,rawart,outsiderart,chaos,symbol,contemporaryart,secret,911,apocalypse,taz,peinture,container,freemasonry,anarchy,neige,artbrut,nuit,ddc,sanctuary,worldwar,bombing,mystic,cyberpunk,landart,devastation,alchemy,destroy,modernsculpture,prophecy,999,vanitas,endoftheworld,sanctuaire,postapocalyptic,dadaisme,artprice,salamanderspirit,organmuseum,saintromainaumontdor,demeureduchaos,thierryehrmann,alchimie,artsingulier,ephemeralart,prophétie,abodeofchaos,facteurcheval,palaisideal,kurtehrmann,artéphémère,postapocalyptique,maisondartiste,artistshouses,sculpturemoderne,francmaconnerie,ehrmannscrew,groupeserveur,lespritdelasalamandre,crashculture,servergroup",Ether by Ehrmann's Crew K _DDC0210,41,5,21,12,2009,38,19,29,12,2009,,,
